0	1.7e-11	4.9e-11	1.5e-10	3.6e-10	1e-09	2.4e-09	6.2e-09	1.4e-08	3.5e-08	7.5e-08	1.8e-07	3.6e-07	8.1e-07	1.6e-06	3.4e-06	6.5e-06	1.3e-05	2.4e-05	4.7e-05	8.3e-05	0.00015	0.00026	0.00045	0.00075	0.0013	0.002	0.0032	0.0049	0.0075	0.011	0.016	0.024	0.033	0.046	0.063	0.084	0.11	0.14	0.18	0.23	0.28	0.34	0.4	0.46	0.53	0.61	0.69	0.77	0.79	0.77	0.69	0.61	0.53	0.46	0.4	0.34	0.28	0.23	0.18	0.14	0.11	0.084	0.063	0.046	0.033	0.024	0.016	0.011	0.0075	0.0049	0.0032	0.002	0.0013	0.00075	0.00045	0.00026	0.00015	8.3e-05	4.7e-05	2.4e-05	1.3e-05	6.5e-06	3.4e-06	1.6e-06	8.1e-07	3.6e-07	1.8e-07	7.5e-08	3.5e-08	1.4e-08	6.2e-09	2.4e-09	1e-09	3.6e-10	1.5e-10	5e-11	1.9e-11	5.5e-12	0	
0	1.8e-11	6.2e-11	1.6e-10	4.5e-10	1.1e-09	2.9e-09	6.7e-09	1.7e-08	3.7e-08	9e-08	1.9e-07	4.4e-07	8.9e-07	1.9e-06	3.8e-06	7.7e-06	1.5e-05	2.9e-05	5.2e-05	9.7e-05	0.00017	0.0003	0.0005	0.00086	0.0014	0.0023	0.0036	0.0056	0.0084	0.013	0.019	0.027	0.038	0.053	0.072	0.097	0.13	0.17	0.21	0.26	0.32	0.39	0.46	0.54	0.62	0.71	0.82	1	1	1	0.82	0.71	0.62	0.54	0.46	0.39	0.32	0.26	0.21	0.17	0.13	0.097	0.072	0.053	0.038	0.027	0.019	0.013	0.0084	0.0056	0.0036	0.0023	0.0014	0.00086	0.0005	0.0003	0.00017	9.7e-05	5.2e-05	2.9e-05	1.5e-05	7.7e-06	3.8e-06	1.9e-06	8.9e-07	4.4e-07	1.9e-07	9e-08	3.7e-08	1.7e-08	6.7e-09	2.9e-09	1.1e-09	4.5e-10	1.6e-10	6.3e-11	2e-11	7.1e-12	0	
0	2.3e-11	6.4e-11	1.9e-10	4.7e-10	1.3e-09	3.1e-09	8e-09	1.8e-08	4.4e-08	9.6e-08	2.2e-07	4.6e-07	1e-06	2.1e-06	4.3e-06	8.3e-06	1.7e-05	3.1e-05	5.9e-05	0.0001	0.00019	0.00033	0.00057	0.00094	0.0016	0.0025	0.004	0.0061	0.0094	0.014	0.021	0.03	0.042	0.058	0.08	0.11	0.14	0.18	0.24	0.3	0.37	0.45	0.53	0.62	0.7	0.79	0.88	1	1	1	0.88	0.79	0.7	0.62	0.53	0.45	0.37	0.3	0.24	0.18	0.14	0.11	0.08	0.058	0.042	0.03	0.021	0.014	0.0094	0.0061	0.004	0.0025	0.0016	0.00094	0.00057	0.00033	0.00019	0.0001	5.9e-05	3.1e-05	1.7e-05	8.3e-06	4.3e-06	2.1e-06	1e-06	4.6e-07	2.2e-07	9.6e-08	4.4e-08	1.8e-08	8e-09	3.1e-09	1.3e-09	4.7e-10	1.9e-10	6.5e-11	2.5e-11	7.3e-12	0	
0	2.3e-11	7.7e-11	1.9e-10	5.6e-10	1.3e-09	3.6e-09	8.2e-09	2.1e-08	4.6e-08	1.1e-07	2.3e-07	5.3e-07	1.1e-06	2.3e-06	4.5e-06	9.4e-06	1.8e-05	3.4e-05	6.2e-05	0.00012	0.0002	0.00036	0.00061	0.001	0.0017	0.0027	0.0043	0.0067	0.01	0.015	0.022	0.032	0.045	0.064	0.087	0.12	0.16	0.2	0.26	0.33	0.41	0.51	0.61	0.71	0.79	0.85	0.92	1	1	1	0.92	0.85	0.79	0.71	0.61	0.51	0.41	0.33	0.26	0.2	0.16	0.12	0.087	0.064	0.045	0.032	0.022	0.015	0.01	0.0067	0.0043	0.0027	0.0017	0.001	0.00061	0.00036	0.0002	0.00012	6.2e-05	3.4e-05	1.8e-05	9.4e-06	4.5e-06	2.3e-06	1.1e-06	5.3e-07	2.3e-07	1.1e-07	4.6e-08	2.1e-08	8.2e-09	3.6e-09	1.3e-09	5.6e-10	2e-10	7.8e-11	2.5e-11	8.8e-12	0	
0	2.7e-11	7.6e-11	2.3e-10	5.5e-10	1.5e-09	3.6e-09	9.3e-09	2.1e-08	5.2e-08	1.1e-07	2.6e-07	5.4e-07	1.2e-06	2.4e-06	5e-06	9.6e-06	1.9e-05	3.5e-05	6.8e-05	0.00012	0.00022	0.00037	0.00065	0.0011	0.0018	0.0029	0.0046	0.007	0.011	0.016	0.024	0.034	0.049	0.067	0.093	0.12	0.17	0.22	0.28	0.36	0.45	0.56	0.69	0.82	0.88	0.92	0.96	1	1	1	0.96	0.92	0.88	0.82	0.69	0.56	0.45	0.36	0.28	0.22	0.17	0.12	0.093	0.067	0.049	0.034	0.024	0.016	0.011	0.007	0.0046	0.0029	0.0018	0.0011	0.00065	0.00037	0.00022	0.00012	6.8e-05	3.5e-05	1.9e-05	9.6e-06	5e-06	2.4e-06	1.2e-06	5.4e-07	2.6e-07	1.1e-07	5.2e-08	2.1e-08	9.3e-09	3.6e-09	1.5e-09	5.5e-10	2.3e-10	7.7e-11	3e-11	8.6e-12	0	
0	2.5e-11	8.6e-11	2.2e-10	6.2e-10	1.5e-09	4e-09	9.1e-09	2.3e-08	5.1e-08	1.2e-07	2.6e-07	5.9e-07	1.2e-06	2.6e-06	5e-06	1e-05	1.9e-05	3.8e-05	6.8e-05	0.00013	0.00022	0.0004	0.00066	0.0011	0.0018	0.003	0.0047	0.0074	0.011	0.017	0.024	0.035	0.05	0.07	0.096	0.13	0.17	0.23	0.29	0.38	0.48	0.61	0.77	1	1	1	1	1	1	1	1	1	1	1	0.77	0.61	0.48	0.38	0.29	0.23	0.17	0.13	0.096	0.07	0.05	0.035	0.024	0.017	0.011	0.0074	0.0047	0.003	0.0018	0.0011	0.00066	0.0004	0.00022	0.00013	6.8e-05	3.8e-05	1.9e-05	1e-05	5e-06	2.6e-06	1.2e-06	5.9e-07	2.6e-07	1.2e-07	5.1e-08	2.3e-08	9.1e-09	4e-09	1.5e-09	6.2e-10	2.2e-10	8.7e-11	2.8e-11	9.8e-12	0	
0	2.8e-11	8e-11	2.4e-10	5.8e-10	1.6e-09	3.8e-09	9.8e-09	2.2e-08	5.4e-08	1.2e-07	2.7e-07	5.7e-07	1.3e-06	2.5e-06	5.3e-06	1e-05	2e-05	3.7e-05	7.1e-05	0.00013	0.00023	0.00039	0.00069	0.0011	0.0019	0.003	0.0048	0.0074	0.011	0.017	0.025	0.036	0.051	0.071	0.098	0.13	0.18	0.23	0.3	0.39	0.49	0.62	0.79	1	1	1	1	1	1	1	1	1	1	1	0.79	0.62	0.49	0.39	0.3	0.23	0.18	0.13	0.098	0.071	0.051	0.036	0.025	0.017	0.011	0.0074	0.0048	0.003	0.0019	0.0011	0.00069	0.00039	0.00023	0.00013	7.1e-05	3.7e-05	2e-05	1e-05	5.3e-06	2.5e-06	1.3e-06	5.7e-07	2.7e-07	1.2e-07	5.4e-08	2.2e-08	9.8e-09	3.8e-09	1.6e-09	5.8e-10	2.4e-10	8.1e-11	3.2e-11	9.1e-12	0	
0	2.5e-11	8.6e-11	2.2e-10	6.2e-10	1.5e-09	4e-09	9.1e-09	2.3e-08	5.1e-08	1.2e-07	2.6e-07	5.9e-07	1.2e-06	2.6e-06	5e-06	1e-05	1.9e-05	3.8e-05	6.8e-05	0.00013	0.00022	0.0004	0.00066	0.0011	0.0018	0.003	0.0047	0.0074	0.011	0.017	0.024	0.035	0.05	0.07	0.096	0.13	0.17	0.23	0.29	0.38	0.48	0.61	0.77	1	1	1	1	1	1	1	1	1	1	1	0.77	0.61	0.48	0.38	0.29	0.23	0.17	0.13	0.096	0.07	0.05	0.035	0.024	0.017	0.011	0.0074	0.0047	0.003	0.0018	0.0011	0.00066	0.0004	0.00022	0.00013	6.8e-05	3.8e-05	1.9e-05	1e-05	5e-06	2.6e-06	1.2e-06	5.9e-07	2.6e-07	1.2e-07	5.1e-08	2.3e-08	9.1e-09	4e-09	1.5e-09	6.2e-10	2.2e-10	8.7e-11	2.8e-11	9.8e-12	0	
0	2.7e-11	7.6e-11	2.3e-10	5.5e-10	1.5e-09	3.6e-09	9.3e-09	2.1e-08	5.2e-08	1.1e-07	2.6e-07	5.4e-07	1.2e-06	2.4e-06	5e-06	9.6e-06	1.9e-05	3.5e-05	6.8e-05	0.00012	0.00022	0.00037	0.00065	0.0011	0.0018	0.0029	0.0046	0.007	0.011	0.016	0.024	0.034	0.049	0.067	0.093	0.12	0.17	0.22	0.28	0.36	0.45	0.56	0.69	0.82	0.88	0.92	0.96	1	1	1	0.96	0.92	0.88	0.82	0.69	0.56	0.45	0.36	0.28	0.22	0.17	0.12	0.093	0.067	0.049	0.034	0.024	0.016	0.011	0.007	0.0046	0.0029	0.0018	0.0011	0.00065	0.00037	0.00022	0.00012	6.8e-05	3.5e-05	1.9e-05	9.6e-06	5e-06	2.4e-06	1.2e-06	5.4e-07	2.6e-07	1.1e-07	5.2e-08	2.1e-08	9.3e-09	3.6e-09	1.5e-09	5.5e-10	2.3e-10	7.7e-11	3e-11	8.6e-12	0	
0	2.3e-11	7.7e-11	1.9e-10	5.6e-10	1.3e-09	3.6e-09	8.2e-09	2.1e-08	4.6e-08	1.1e-07	2.3e-07	5.3e-07	1.1e-06	2.3e-06	4.5e-06	9.4e-06	1.8e-05	3.4e-05	6.2e-05	0.00012	0.0002	0.00036	0.00061	0.001	0.0017	0.0027	0.0043	0.0067	0.01	0.015	0.022	0.032	0.045	0.064	0.087	0.12	0.16	0.2	0.26	0.33	0.41	0.51	0.61	0.71	0.79	0.85	0.92	1	1	1	0.92	0.85	0.79	0.71	0.61	0.51	0.41	0.33	0.26	0.2	0.16	0.12	0.087	0.064	0.045	0.032	0.022	0.015	0.01	0.0067	0.0043	0.0027	0.0017	0.001	0.00061	0.00036	0.0002	0.00012	6.2e-05	3.4e-05	1.8e-05	9.4e-06	4.5e-06	2.3e-06	1.1e-06	5.3e-07	2.3e-07	1.1e-07	4.6e-08	2.1e-08	8.2e-09	3.6e-09	1.3e-09	5.6e-10	2e-10	7.8e-11	2.5e-11	8.8e-12	0	
0	2.3e-11	6.4e-11	1.9e-10	4.7e-10	1.3e-09	3.1e-09	8e-09	1.8e-08	4.4e-08	9.6e-08	2.2e-07	4.6e-07	1e-06	2.1e-06	4.3e-06	8.3e-06	1.7e-05	3.1e-05	5.9e-05	0.0001	0.00019	0.00033	0.00057	0.00094	0.0016	0.0025	0.004	0.0061	0.0094	0.014	0.021	0.03	0.042	0.058	0.08	0.11	0.14	0.18	0.24	0.3	0.37	0.45	0.53	0.62	0.7	0.79	0.88	1	1	1	0.88	0.79	0.7	0.62	0.53	0.45	0.37	0.3	0.24	0.18	0.14	0.11	0.08	0.058	0.042	0.03	0.021	0.014	0.0094	0.0061	0.004	0.0025	0.0016	0.00094	0.00057	0.00033	0.00019	0.0001	5.9e-05	3.1e-05	1.7e-05	8.3e-06	4.3e-06	2.1e-06	1e-06	4.6e-07	2.2e-07	9.6e-08	4.4e-08	1.8e-08	8e-09	3.1e-09	1.3e-09	4.7e-10	1.9e-10	6.5e-11	2.5e-11	7.3e-12	0	
0	1.8e-11	6.2e-11	1.6e-10	4.5e-10	1.1e-09	2.9e-09	6.7e-09	1.7e-08	3.7e-08	9e-08	1.9e-07	4.4e-07	8.9e-07	1.9e-06	3.8e-06	7.7e-06	1.5e-05	2.9e-05	5.2e-05	9.7e-05	0.00017	0.0003	0.0005	0.00086	0.0014	0.0023	0.0036	0.0056	0.0084	0.013	0.019	0.027	0.038	0.053	0.072	0.097	0.13	0.17	0.21	0.26	0.32	0.39	0.46	0.54	0.62	0.71	0.82	1	1	1	0.82	0.71	0.62	0.54	0.46	0.39	0.32	0.26	0.21	0.17	0.13	0.097	0.072	0.053	0.038	0.027	0.019	0.013	0.0084	0.0056	0.0036	0.0023	0.0014	0.00086	0.0005	0.0003	0.00017	9.7e-05	5.2e-05	2.9e-05	1.5e-05	7.7e-06	3.8e-06	1.9e-06	8.9e-07	4.4e-07	1.9e-07	9e-08	3.7e-08	1.7e-08	6.7e-09	2.9e-09	1.1e-09	4.5e-10	1.6e-10	6.3e-11	2e-11	7.1e-12	0	
0	1.7e-11	4.9e-11	1.5e-10	3.6e-10	1e-09	2.4e-09	6.2e-09	1.4e-08	3.5e-08	7.5e-08	1.8e-07	3.6e-07	8.1e-07	1.6e-06	3.4e-06	6.5e-06	1.3e-05	2.4e-05	4.7e-05	8.3e-05	0.00015	0.00026	0.00045	0.00075	0.0013	0.002	0.0032	0.0049	0.0075	0.011	0.016	0.024	0.033	0.046	0.063	0.084	0.11	0.14	0.18	0.23	0.28	0.34	0.4	0.46	0.53	0.61	0.69	0.77	0.79	0.77	0.69	0.61	0.53	0.46	0.4	0.34	0.28	0.23	0.18	0.14	0.11	0.084	0.063	0.046	0.033	0.024	0.016	0.011	0.0075	0.0049	0.0032	0.002	0.0013	0.00075	0.00045	0.00026	0.00015	8.3e-05	4.7e-05	2.4e-05	1.3e-05	6.5e-06	3.4e-06	1.6e-06	8.1e-07	3.6e-07	1.8e-07	7.5e-08	3.5e-08	1.4e-08	6.2e-09	2.4e-09	1e-09	3.6e-10	1.5e-10	5e-11	1.9e-11	5.5e-12	0	
0	1.3e-11	4.5e-11	1.1e-10	3.3e-10	7.9e-10	2.1e-09	4.9e-09	1.3e-08	2.8e-08	6.7e-08	1.4e-07	3.3e-07	6.6e-07	1.4e-06	2.8e-06	5.8e-06	1.1e-05	2.2e-05	3.9e-05	7.3e-05	0.00013	0.00023	0.00038	0.00066	0.0011	0.0017	0.0027	0.0043	0.0064	0.0097	0.014	0.02	0.029	0.04	0.054	0.073	0.095	0.12	0.16	0.19	0.24	0.29	0.34	0.39	0.45	0.51	0.56	0.61	0.62	0.61	0.56	0.51	0.45	0.39	0.34	0.29	0.24	0.19	0.16	0.12	0.095	0.073	0.054	0.04	0.029	0.02	0.014	0.0097	0.0064	0.0043	0.0027	0.0017	0.0011	0.00066	0.00038	0.00023	0.00013	7.3e-05	3.9e-05	2.2e-05	1.1e-05	5.8e-06	2.8e-06	1.4e-06	6.6e-07	3.3e-07	1.4e-07	6.7e-08	2.8e-08	1.3e-08	4.9e-09	2.1e-09	7.9e-10	3.3e-10	1.1e-10	4.6e-11	1.5e-11	5.1e-12	0	
0	1.2e-11	3.4e-11	1e-10	2.5e-10	7e-10	1.6e-09	4.3e-09	9.7e-09	2.4e-08	5.3e-08	1.2e-07	2.6e-07	5.8e-07	1.2e-06	2.5e-06	4.7e-06	9.5e-06	1.8e-05	3.4e-05	6e-05	0.00011	0.00019	0.00033	0.00054	0.00091	0.0015	0.0023	0.0036	0.0055	0.0081	0.012	0.017	0.024	0.034	0.046	0.061	0.08	0.1	0.13	0.16	0.2	0.24	0.28	0.32	0.37	0.41	0.45	0.48	0.49	0.48	0.45	0.41	0.37	0.32	0.28	0.24	0.2	0.16	0.13	0.1	0.08	0.061	0.046	0.034	0.024	0.017	0.012	0.0081	0.0055	0.0036	0.0023	0.0015	0.00091	0.00054	0.00033	0.00019	0.00011	6e-05	3.4e-05	1.8e-05	9.5e-06	4.7e-06	2.5e-06	1.2e-06	5.8e-07	2.6e-07	1.2e-07	5.3e-08	2.4e-08	9.7e-09	4.3e-09	1.6e-09	7e-10	2.5e-10	1e-10	3.4e-11	1.3e-11	3.7e-12	0	
0	8.4e-12	2.9e-11	7.4e-11	2.2e-10	5.2e-10	1.4e-09	3.2e-09	8.4e-09	1.8e-08	4.5e-08	9.5e-08	2.2e-07	4.5e-07	9.8e-07	1.9e-06	4e-06	7.5e-06	1.5e-05	2.7e-05	5.1e-05	8.8e-05	0.00016	0.00027	0.00046	0.00074	0.0012	0.0019	0.003	0.0045	0.0068	0.0099	0.014	0.02	0.028	0.038	0.051	0.066	0.085	0.11	0.13	0.16	0.19	0.23	0.26	0.3	0.33	0.36	0.38	0.39	0.38	0.36	0.33	0.3	0.26	0.23	0.19	0.16	0.13	0.11	0.085	0.066	0.051	0.038	0.028	0.02	0.014	0.0099	0.0068	0.0045	0.003	0.0019	0.0012	0.00074	0.00046	0.00027	0.00016	8.8e-05	5.1e-05	2.7e-05	1.5e-05	7.5e-06	4e-06	1.9e-06	9.8e-07	4.5e-07	2.2e-07	9.5e-08	4.5e-08	1.8e-08	8.4e-09	3.2e-09	1.4e-09	5.2e-10	2.2e-10	7.4e-11	3e-11	9.4e-12	3.3e-12	0	
0	7.2e-12	2.1e-11	6.3e-11	1.5e-10	4.4e-10	1e-09	2.7e-09	6.1e-09	1.6e-08	3.3e-08	8e-08	1.7e-07	3.7e-07	7.5e-07	1.6e-06	3.1e-06	6.2e-06	1.1e-05	2.2e-05	4e-05	7.3e-05	0.00012	0.00022	0.00036	0.00061	0.00097	0.0016	0.0024	0.0037	0.0055	0.0081	0.012	0.016	0.022	0.031	0.041	0.054	0.069	0.087	0.11	0.13	0.16	0.18	0.21	0.24	0.26	0.28	0.29	0.3	0.29	0.28	0.26	0.24	0.21	0.18	0.16	0.13	0.11	0.087	0.069	0.054	0.041	0.031	0.022	0.016	0.012	0.0081	0.0055	0.0037	0.0024	0.0016	0.00097	0.00061	0.00036	0.00022	0.00012	7.3e-05	4e-05	2.2e-05	1.1e-05	6.2e-06	3.1e-06	1.6e-06	7.5e-07	3.7e-07	1.7e-07	8e-08	3.3e-08	1.6e-08	6.1e-09	2.7e-09	1e-09	4.4e-10	1.5e-10	6.3e-11	2.1e-11	8e-12	2.2e-12	0	
0	4.9e-12	1.7e-11	4.3e-11	1.3e-10	3e-10	8.4e-10	1.9e-09	5.1e-09	1.1e-08	2.7e-08	5.8e-08	1.4e-07	2.8e-07	6.1e-07	1.2e-06	2.5e-06	4.7e-06	9.3e-06	1.7e-05	3.2e-05	5.6e-05	0.0001	0.00017	0.00029	0.00047	0.00078	0.0012	0.0019	0.0029	0.0044	0.0064	0.0092	0.013	0.018	0.024	0.033	0.042	0.055	0.069	0.085	0.1	0.12	0.14	0.17	0.18	0.2	0.22	0.23	0.23	0.23	0.22	0.2	0.18	0.17	0.14	0.12	0.1	0.085	0.069	0.055	0.042	0.033	0.024	0.018	0.013	0.0092	0.0064	0.0044	0.0029	0.0019	0.0012	0.00078	0.00047	0.00029	0.00017	0.0001	5.6e-05	3.2e-05	1.7e-05	9.3e-06	4.7e-06	2.5e-06	1.2e-06	6.1e-07	2.8e-07	1.4e-07	5.8e-08	2.7e-08	1.1e-08	5.1e-09	1.9e-09	8.4e-10	3e-10	1.3e-10	4.3e-11	1.7e-11	5.4e-12	1.9e-12	0	
0	3.9e-12	1.1e-11	3.5e-11	8.5e-11	2.5e-10	5.8e-10	1.6e-09	3.5e-09	8.9e-09	1.9e-08	4.6e-08	9.6e-08	2.2e-07	4.4e-07	9.5e-07	1.8e-06	3.7e-06	6.9e-06	1.3e-05	2.4e-05	4.4e-05	7.6e-05	0.00013	0.00022	0.00037	0.00059	0.00096	0.0015	0.0023	0.0034	0.005	0.0071	0.01	0.014	0.019	0.025	0.033	0.042	0.054	0.066	0.08	0.095	0.11	0.13	0.14	0.16	0.17	0.17	0.18	0.17	0.17	0.16	0.14	0.13	0.11	0.095	0.08	0.066	0.054	0.042	0.033	0.025	0.019	0.014	0.01	0.0071	0.005	0.0034	0.0023	0.0015	0.00096	0.00059	0.00037	0.00022	0.00013	7.6e-05	4.4e-05	2.4e-05	1.3e-05	6.9e-06	3.7e-06	1.8e-06	9.5e-07	4.4e-07	2.2e-07	9.6e-08	4.6e-08	1.9e-08	8.9e-09	3.5e-09	1.6e-09	5.8e-10	2.5e-10	8.5e-11	3.5e-11	1.1e-11	4.4e-12	1.2e-12	0	
0	2.5e-12	8.9e-12	2.2e-11	6.7e-11	1.6e-10	4.5e-10	1e-09	2.7e-09	6.1e-09	1.5e-08	3.2e-08	7.5e-08	1.5e-07	3.4e-07	6.7e-07	1.4e-06	2.7e-06	5.3e-06	9.7e-06	1.8e-05	3.2e-05	5.9e-05	9.9e-05	0.00017	0.00028	0.00046	0.00072	0.0011	0.0017	0.0026	0.0038	0.0055	0.0077	0.011	0.014	0.019	0.025	0.033	0.041	0.051	0.061	0.073	0.084	0.097	0.11	0.12	0.12	0.13	0.13	0.13	0.12	0.12	0.11	0.097	0.084	0.073	0.061	0.051	0.041	0.033	0.025	0.019	0.014	0.011	0.0077	0.0055	0.0038	0.0026	0.0017	0.0011	0.00072	0.00046	0.00028	0.00017	9.9e-05	5.9e-05	3.2e-05	1.8e-05	9.7e-06	5.3e-06	2.7e-06	1.4e-06	6.7e-07	3.4e-07	1.5e-07	7.5e-08	3.2e-08	1.5e-08	6.1e-09	2.7e-09	1e-09	4.5e-10	1.6e-10	6.7e-11	2.2e-11	9e-12	2.8e-12	9.6e-13	0	
0	1.9e-12	5.5e-12	1.7e-11	4.2e-11	1.2e-10	2.9e-10	8e-10	1.8e-09	4.6e-09	1e-08	2.4e-08	5.1e-08	1.2e-07	2.3e-07	5.1e-07	9.8e-07	2e-06	3.7e-06	7.4e-06	1.3e-05	2.5e-05	4.2e-05	7.5e-05	0.00012	0.00021	0.00033	0.00054	0.00083	0.0013	0.0019	0.0029	0.0041	0.0058	0.008	0.011	0.014	0.019	0.024	0.031	0.038	0.046	0.054	0.063	0.072	0.08	0.087	0.093	0.096	0.098	0.096	0.093	0.087	0.08	0.072	0.063	0.054	0.046	0.038	0.031	0.024	0.019	0.014	0.011	0.008	0.0058	0.0041	0.0029	0.0019	0.0013	0.00083	0.00054	0.00033	0.00021	0.00012	7.5e-05	4.2e-05	2.5e-05	1.3e-05	7.4e-06	3.7e-06	2e-06	9.8e-07	5.1e-07	2.3e-07	1.2e-07	5.1e-08	2.4e-08	1e-08	4.6e-09	1.8e-09	8e-10	2.9e-10	1.2e-10	4.2e-11	1.7e-11	5.6e-12	2.1e-12	5.8e-13	0	
0	1.1e-12	4.1e-12	1e-11	3.2e-11	7.7e-11	2.2e-10	5e-10	1.3e-09	3e-09	7.5e-09	1.6e-08	3.8e-08	7.8e-08	1.7e-07	3.4e-07	7.3e-07	1.4e-06	2.8e-06	5.1e-06	9.8e-06	1.7e-05	3.1e-05	5.3e-05	9.2e-05	0.00015	0.00025	0.00039	0.00062	0.00093	0.0014	0.0021	0.003	0.0042	0.0059	0.008	0.011	0.014	0.018	0.022	0.028	0.034	0.04	0.046	0.053	0.058	0.064	0.067	0.07	0.071	0.07	0.067	0.064	0.058	0.053	0.046	0.04	0.034	0.028	0.022	0.018	0.014	0.011	0.008	0.0059	0.0042	0.003	0.0021	0.0014	0.00093	0.00062	0.00039	0.00025	0.00015	9.2e-05	5.3e-05	3.1e-05	1.7e-05	9.8e-06	5.1e-06	2.8e-06	1.4e-06	7.3e-07	3.4e-07	1.7e-07	7.8e-08	3.8e-08	1.6e-08	7.5e-09	3e-09	1.3e-09	5e-10	2.2e-10	7.7e-11	3.2e-11	1e-11	4.2e-12	1.3e-12	4.4e-13	0	
0	8.4e-13	2.4e-12	7.7e-12	1.9e-11	5.6e-11	1.3e-10	3.7e-10	8.3e-10	2.2e-09	4.7e-09	1.2e-08	2.4e-08	5.7e-08	1.1e-07	2.5e-07	4.8e-07	1e-06	1.9e-06	3.7e-06	6.6e-06	1.2e-05	2.1e-05	3.8e-05	6.3e-05	0.00011	0.00017	0.00028	0.00043	0.00068	0.001	0.0015	0.0021	0.0031	0.0042	0.0058	0.0077	0.01	0.013	0.016	0.02	0.024	0.029	0.033	0.038	0.042	0.045	0.049	0.05	0.051	0.05	0.049	0.045	0.042	0.038	0.033	0.029	0.024	0.02	0.016	0.013	0.01	0.0077	0.0058	0.0042	0.0031	0.0021	0.0015	0.001	0.00068	0.00043	0.00028	0.00017	0.00011	6.3e-05	3.8e-05	2.1e-05	1.2e-05	6.6e-06	3.7e-06	1.9e-06	1e-06	4.8e-07	2.5e-07	1.1e-07	5.7e-08	2.4e-08	1.2e-08	4.7e-09	2.2e-09	8.3e-10	3.7e-10	1.3e-10	5.6e-11	1.9e-11	7.7e-12	2.4e-12	9.3e-13	2.5e-13	0	
0	4.7e-13	1.7e-12	4.4e-12	1.4e-11	3.3e-11	9.5e-11	2.2e-10	6e-10	1.3e-09	3.4e-09	7.2e-09	1.7e-08	3.6e-08	8.1e-08	1.6e-07	3.4e-07	6.5e-07	1.3e-06	2.4e-06	4.7e-06	8.2e-06	1.5e-05	2.6e-05	4.5e-05	7.3e-05	0.00012	0.00019	0.00031	0.00047	0.00072	0.001	0.0015	0.0021	0.003	0.0041	0.0055	0.0071	0.0092	0.012	0.014	0.017	0.02	0.024	0.027	0.03	0.032	0.034	0.035	0.036	0.035	0.034	0.032	0.03	0.027	0.024	0.02	0.017	0.014	0.012	0.0092	0.0071	0.0055	0.0041	0.003	0.0021	0.0015	0.001	0.00072	0.00047	0.00031	0.00019	0.00012	7.3e-05	4.5e-05	2.6e-05	1.5e-05	8.2e-06	4.7e-06	2.4e-06	1.3e-06	6.5e-07	3.4e-07	1.6e-07	8.1e-08	3.6e-08	1.7e-08	7.2e-09	3.4e-09	1.3e-09	6e-10	2.2e-10	9.5e-11	3.3e-11	1.4e-11	4.4e-12	1.7e-12	5.2e-13	1.8e-13	0	
0	3.3e-13	9.3e-13	3.1e-12	7.5e-12	2.3e-11	5.4e-11	1.5e-10	3.5e-10	9.2e-10	2e-09	5e-09	1.1e-08	2.5e-08	5e-08	1.1e-07	2.2e-07	4.5e-07	8.4e-07	1.7e-06	3e-06	5.8e-06	9.9e-06	1.8e-05	3e-05	5.1e-05	8.2e-05	0.00014	0.00021	0.00033	0.00048	0.00073	0.001	0.0015	0.0021	0.0029	0.0038	0.005	0.0064	0.0081	0.0099	0.012	0.014	0.016	0.019	0.021	0.022	0.024	0.024	0.025	0.024	0.024	0.022	0.021	0.019	0.016	0.014	0.012	0.0099	0.0081	0.0064	0.005	0.0038	0.0029	0.0021	0.0015	0.001	0.00073	0.00048	0.00033	0.00021	0.00014	8.2e-05	5.1e-05	3e-05	1.8e-05	9.9e-06	5.8e-06	3e-06	1.7e-06	8.4e-07	4.5e-07	2.2e-07	1.1e-07	5e-08	2.5e-08	1.1e-08	5e-09	2e-09	9.2e-10	3.5e-10	1.5e-10	5.4e-11	2.3e-11	7.5e-12	3.1e-12	9.4e-13	3.6e-13	9.5e-14	0	
0	1.7e-13	6.4e-13	1.6e-12	5.1e-12	1.2e-11	3.7e-11	8.6e-11	2.4e-10	5.3e-10	1.4e-09	2.9e-09	7.2e-09	1.5e-08	3.4e-08	6.7e-08	1.5e-07	2.8e-07	5.8e-07	1.1e-06	2.1e-06	3.6e-06	6.8e-06	1.1e-05	2e-05	3.3e-05	5.6e-05	8.8e-05	0.00014	0.00022	0.00033	0.00048	0.00072	0.001	0.0014	0.0019	0.0026	0.0034	0.0044	0.0055	0.0068	0.0081	0.0097	0.011	0.013	0.014	0.015	0.016	0.017	0.017	0.017	0.016	0.015	0.014	0.013	0.011	0.0097	0.0081	0.0068	0.0055	0.0044	0.0034	0.0026	0.0019	0.0014	0.001	0.00072	0.00048	0.00033	0.00022	0.00014	8.8e-05	5.6e-05	3.3e-05	2e-05	1.1e-05	6.8e-06	3.6e-06	2.1e-06	1.1e-06	5.8e-07	2.8e-07	1.5e-07	6.7e-08	3.4e-08	1.5e-08	7.2e-09	2.9e-09	1.4e-09	5.3e-10	2.4e-10	8.6e-11	3.7e-11	1.2e-11	5.1e-12	1.6e-12	6.4e-13	1.9e-13	6.4e-14	0	
